SRX1411163	TFs and others	Tcf7	Blood	Gamma delta T cells	54298	240/1042	460/1189	-14.8506	-10.8818	0.595343
SRX202796	TFs and others	Pparg	Embryonic fibroblast	C3H/10T1/2	46592	695/1042	968/1189	-14.6673	-10.8818	0.819263
SRX4615042	TFs and others	Nr3c1	Cardiovascular	Lung endothelial cells	12357	229/1042	443/1189	-14.5184	-10.8818	0.589856
SRX661412	TFs and others	Nr3c1	Liver	Liver	27444	544/1042	424/1189	-14.3904	-10.8788	1.46402
SRX661421	TFs and others	Nr3c1	Liver	Liver	31848	621/1042	518/1189	-13.4132	-9.99849	1.36797
SRX424007	TFs and others	Kdm4c	Pluripotent stem cell	ES cells	7614	145/1042	318/1189	-13.2759	-9.94038	0.520301
SRX7815073	TFs and others	Hnf4a	Unclassified	Unclassified	16739	360/1042	244/1189	-12.9592	-9.69062	1.68355
SRX4615041	TFs and others	Nr3c1	Cardiovascular	Lung endothelial cells	12802	266/1042	477/1189	-12.5817	-9.37111	0.636323
SRX6817420	TFs and others	Hnf4a	Liver	Liver	9716	214/1042	117/1189	-11.8986	-8.77522	2.08709
SRX7815081	TFs and others	Hnf4a	Unclassified	Unclassified	13979	294/1042	188/1189	-11.8889	-8.77522	1.78445
SRX7815072	TFs and others	Hnf4a	Unclassified	Unclassified	16664	347/1042	239/1189	-11.782	-8.70972	1.65671
SRX5028168	TFs and others	Ncor1	Liver	Liver	30250	388/1042	280/1189	-11.6441	-8.60961	1.5812
SRX661409	TFs and others	Nr3c1	Liver	Liver	16813	361/1042	254/1189	-11.5879	-8.59925	1.62176
SRX377391	TFs and others	Esr1	Liver	Liver	20828	457/1042	351/1189	-11.5668	-8.59925	1.48567
SRX6988648	TFs and others	Smc1a	Neural	Cerebellum	29905	303/1042	515/1189	-11.5007	-8.57374	0.671351
SRX7198440	TFs and others	Hnf4a	Liver	Hepatocytes	17557	360/1042	253/1189	-11.4833	-8.57374	1.62366
SRX997762	TFs and others	Nr1d1	Liver	Liver	16953	415/1042	311/1189	-11.1467	-8.26347	1.52266
SRX7815084	TFs and others	Hnf4a	Unclassified	Unclassified	15937	328/1042	225/1189	-11.0079	-8.1495	1.66343
SRX147771	TFs and others	Epitope tags	Pluripotent stem cell	ES cells	36298	626/1042	874/1189	-10.7034	-7.88665	0.817292
SRX3581760	TFs and others	Rad21	Blood	Macrophages	26924	346/1042	561/1189	-10.6993	-7.88665	0.703765
SRX7713760	TFs and others	Creb1	Breast	Mammary glands	58558	769/1042	1012/1189	-10.4946	-7.70314	0.867082
SRX6988647	TFs and others	Smc1a	Neural	Cerebellum	32191	344/1042	556/1189	-10.3455	-7.57425	0.705989
SRX6988646	TFs and others	Smc1a	Neural	Cerebellum	28424	340/1042	549/1189	-10.1291	-7.37836	0.706677
SRX5028169	TFs and others	Ncor1	Liver	Liver	27833	374/1042	277/1189	-10.1094	-7.37836	1.54066
SRX7815080	TFs and others	Hnf4a	Unclassified	Unclassified	13988	291/1042	196/1189	-10.0941	-7.37836	1.69415
SRX7815078	TFs and others	Hnf4a	Unclassified	Unclassified	16104	326/1042	230/1189	-10.0766	-7.3779	1.61735
SRX2324494	TFs and others	Zfp384	Gonad	Spermatogonia	15603	415/1042	637/1189	-10.0099	-7.32759	0.7434
SRX5028170	TFs and others	Ncor1	Liver	Liver	32673	399/1042	303/1189	-9.97619	-7.30967	1.5026
SRX2039594	TFs and others	Hdac3	Liver	Liver	15565	322/1042	227/1189	-9.88512	-7.24102	1.61862
SRX6817421	TFs and others	Hnf4a	Liver	Liver	14815	282/1042	189/1189	-9.87306	-7.24102	1.70256
SRX2039596	TFs and others	Hdac3	Liver	Liver	16799	323/1042	228/1189	-9.86333	-7.24102	1.61652
SRX6988645	TFs and others	Smc1a	Neural	Cerebellum	29310	365/1042	576/1189	-9.83121	-7.22268	0.723077
SRX6817422	TFs and others	Hnf4a	Liver	Liver	24430	338/1042	243/1189	-9.81708	-7.22192	1.58717
ERX112965	TFs and others	Hnf4a	Liver	Hepatocytes	14241	246/1042	156/1189	-9.76597	-7.18377	1.79939
SRX4394630	TFs and others	Dppa2	Pluripotent stem cell	ES cells	15499	60/1042	164/1189	-9.69824	-7.12863	0.417466
SRX4615043	TFs and others	Nr3c1	Cardiovascular	Lung endothelial cells	19581	488/1042	717/1189	-9.67201	-7.11464	0.776631
SRX5028172	TFs and others	Ncor1	Liver	Liver	32757	424/1042	332/1189	-9.61915	-7.07368	1.45728
SRX1602657	TFs and others	Kmt2b	Pluripotent stem cell	ES cells	5900	160/1042	312/1189	-9.55604	-7.02215	0.585167
SRX273223	TFs and others	Biotin	Blood	B cells	15466	254/1042	437/1189	-9.53147	-7.00886	0.663233
SRX7198439	TFs and others	Hnf4a	Liver	Hepatocytes	20677	437/1042	347/1189	-9.46213	-6.95051	1.43703
SRX5028135	TFs and others	Gps2	Liver	Liver	13521	356/1042	264/1189	-9.43789	-6.937	1.53872
SRX2498439	TFs and others	Epitope tags	Pluripotent stem cell	ES cells	26205	455/1042	677/1189	-9.3747	-6.89666	0.766897
SRX2324483	TFs and others	Zfp384	Gonad	Spermatogonia	25319	390/1042	602/1189	-9.36697	-6.89666	0.739235
SRX7809239	TFs and others	Suz12	Blood	Pro-B cells	9874	214/1042	383/1189	-9.36688	-6.89666	0.637572
