SRX661421	TFs and others	Nr3c1	Liver	Liver	31848	4/29	2446/4741	-4.38894	-0.306598	0.267347
SRX5367841	TFs and others	Dmc1	Gonad	Testis	4822	3/29	12/4741	-4.0577	-0.306598	40.8707
SRX118371	TFs and others	Dmc1	Gonad	Testis	7476	3/29	16/4741	-3.7365	-0.306598	30.653
SRX1452672	TFs and others	Dmc1	Gonad	Testis	6367	3/29	16/4741	-3.7365	-0.306598	30.653
SRX1452671	TFs and others	Dmc1	Gonad	Testis	6674	3/29	20/4741	-3.48171	-0.306598	24.5224
SRX2911866	TFs and others	Dmc1	Gonad	Testis	2407	2/29	3/4741	-3.45232	-0.306598	108.989
SRX3825306	TFs and others	Dmc1	Gonad	Testis	652	2/29	3/4741	-3.45232	-0.306598	108.989
SRX2911851	TFs and others	Dmc1	Gonad	Testis	9092	3/29	21/4741	-3.42549	-0.306598	23.3547
SRX5367842	TFs and others	Dmc1	Gonad	Testis	6829	3/29	21/4741	-3.42549	-0.306598	23.3547
SRX1550227	TFs and others	Dmc1	Gonad	Testis	8722	3/29	22/4741	-3.37175	-0.306598	22.2931
SRX950626	TFs and others	Cebpb	Liver	Liver	33429	4/29	2186/4741	-3.29955	-0.306598	0.299145
SRX118385	TFs and others	Dmc1	Gonad	Testis	3166	2/29	4/4741	-3.27787	-0.306598	81.7414
SRX3825303	TFs and others	Dmc1	Gonad	Testis	3470	2/29	4/4741	-3.27787	-0.306598	81.7414
SRX5028180	TFs and others	Ppara	Liver	Liver	29458	5/29	2362/4741	-3.27438	-0.306598	0.346068
SRX2911856	TFs and others	Dmc1	Gonad	Testis	4015	3/29	27/4741	-3.13383	-0.290549	18.1648
SRX2911857	TFs and others	Dmc1	Gonad	Testis	2487	2/29	5/4741	-3.13338	-0.290549	65.3931
SRX3825307	TFs and others	Dmc1	Gonad	Testis	1770	2/29	5/4741	-3.13338	-0.290549	65.3931
SRX2088128	TFs and others	Stat5a	Breast	Mammary glands	42084	1/29	1400/4741	-3.10855	-0.290549	0.116773
SRX3637410	TFs and others	Jun	Blood	Macrophages	51313	3/29	1898/4741	-3.06661	-0.290549	0.258403
SRX1452678	TFs and others	Dmc1	Gonad	Testis	9444	3/29	29/4741	-3.05043	-0.290549	16.912
SRX3730287	TFs and others	Zfpm1	Placenta	Trophoblast stem cells	321	3/29	30/4741	-3.01081	-0.290549	16.3483
SRX118382	TFs and others	Dmc1	Gonad	Testis	2489	2/29	6/4741	-3.01008	-0.290549	54.4943
SRX2911853	TFs and others	Dmc1	Gonad	Testis	2840	2/29	6/4741	-3.01008	-0.290549	54.4943
SRX3825302	TFs and others	Dmc1	Gonad	Testis	1235	2/29	6/4741	-3.01008	-0.290549	54.4943
SRX661412	TFs and others	Nr3c1	Liver	Liver	27444	5/29	2266/4741	-2.95209	-0.290549	0.36073
SRX265309	TFs and others	Nr3c1	Liver	Liver	24879	0/29	1073/4741	-2.94552	-0.290549	0
SRX657147	TFs and others	Med1	Pluripotent stem cell	iPS cells	16944	0/29	1044/4741	-2.94158	-0.290549	0
SRX5028185	TFs and others	Ppara	Liver	Liver	32623	6/29	2423/4741	-2.92699	-0.290549	0.404827
ERX113000	TFs and others	Ep300	Liver	Hepatocytes	13776	5/29	2222/4741	-2.90933	-0.290549	0.367873
SRX118379	TFs and others	Dmc1	Gonad	Testis	385	2/29	7/4741	-2.90257	-0.290549	46.7094
SRX4312953	TFs and others	Dmc1	Gonad	Spermatocytes	1820	2/29	7/4741	-2.90257	-0.290549	46.7094
SRX1452692	TFs and others	Dmc1	Gonad	Testis	8332	3/29	33/4741	-2.89931	-0.290549	14.8621
SRX3825308	TFs and others	Dmc1	Gonad	Testis	3080	2/29	8/4741	-2.8073	-0.224868	40.8707
ERX1633246	TFs and others	Klf4	Pluripotent stem cell	ES cells	23292	3/29	1818/4741	-2.79027	-0.220429	0.269774
SRX112539	TFs and others	Dmc1	Gonad	Testis	4969	2/29	9/4741	-2.72179	-0.180533	36.3295
SRX2831355	TFs and others	Klf4	Embryonic fibroblast	MEF	18139	4/29	2016/4741	-2.70813	-0.180533	0.324371
SRX3176051	TFs and others	Epitope tags	Pluripotent stem cell	ES cells	6643	15/29	1186/4741	-2.68134	-0.180533	2.06766
SRX1092950	TFs and others	Cebpa	Liver	Liver	34777	2/29	1523/4741	-2.65275	-0.180533	0.214685
ERX391302	TFs and others	Rela	Blood	Macrophages	224	2/29	10/4741	-2.64425	-0.180533	32.6966
SRX118373	TFs and others	Dmc1	Gonad	Testis	2646	2/29	10/4741	-2.64425	-0.180533	32.6966
SRX3205284	TFs and others	Nr1d1	Liver	Liver	20160	11/29	3121/4741	-2.57578	-0.180533	0.576197
SRX118380	TFs and others	Dmc1	Gonad	Testis	966	2/29	11/4741	-2.57334	-0.180533	29.7241
SRX2911852	TFs and others	Dmc1	Gonad	Testis	5855	2/29	11/4741	-2.57334	-0.180533	29.7241
SRX332355	TFs and others	5-hmC	Gonad	Spermatocytes	1384	2/29	11/4741	-2.57334	-0.180533	29.7241
SRX4373904	TFs and others	Esr1	Gonad	Sperm	169	2/29	11/4741	-2.57334	-0.180533	29.7241
SRX6726985	TFs and others	Dmc1	Gonad	Testis	5088	2/29	11/4741	-2.57334	-0.180533	29.7241
SRX3205285	TFs and others	Nr1d1	Liver	Liver	20034	10/29	3001/4741	-2.52748	-0.180533	0.544761
SRX2044193	TFs and others	Prdm16	Adipocyte	Brown adipocytes	157	2/29	12/4741	-2.50803	-0.180533	27.2471
SRX118381	TFs and others	Dmc1	Gonad	Testis	899	2/29	13/4741	-2.44751	-0.180533	25.1512
SRX1452690	TFs and others	Dmc1	Gonad	Testis	5143	2/29	13/4741	-2.44751	-0.180533	25.1512
SRX950628	TFs and others	Cebpb	Liver	Liver	36477	4/29	1932/4741	-2.44425	-0.180533	0.338474
SRX3205286	TFs and others	Nr1d1	Liver	Liver	17931	10/29	2921/4741	-2.4344	-0.180533	0.559681
SRX5551019	TFs and others	Rbpj	Unclassified	Unclassified	35714	4/29	1866/4741	-2.4111	-0.180533	0.350445
ERX113003	TFs and others	Cebpa	Liver	Hepatocytes	44414	2/29	1438/4741	-2.40461	-0.180533	0.227375
ERX112984	TFs and others	Foxa1	Liver	Hepatocytes	30850	2/29	1431/4741	-2.39907	-0.180533	0.228487
SRX2511207	TFs and others	Dmc1	Gonad	Testis	7680	2/29	14/4741	-2.39116	-0.180533	23.3547
SRX265329	TFs and others	Nr3c1	Liver	Liver	22508	1/29	1195/4741	-2.37582	-0.180533	0.136806
SRX310207	TFs and others	Tal1	Blood	Mast Cells	7274	1/29	1212/4741	-2.37403	-0.180533	0.134887
SRX183956	TFs and others	Ep300	Blood	Th1 Cells	29633	5/29	2061/4741	-2.37219	-0.180533	0.39661
ERX112994	TFs and others	Stag2	Liver	Hepatocytes	36323	5/29	2054/4741	-2.36568	-0.180533	0.397962
SRX5028181	TFs and others	Ppara	Liver	Liver	31014	7/29	2451/4741	-2.36437	-0.180533	0.466903
SRX020175	TFs and others	Rxra	Liver	Liver	33259	6/29	2246/4741	-2.35066	-0.180533	0.43673
SRX2831347	TFs and others	Klf4	Embryonic fibroblast	MEF	16267	5/29	2037/4741	-2.34648	-0.180533	0.401283
SRX3825671	TFs and others	Mta2	Pluripotent stem cell	ES cells	450	2/29	15/4741	-2.33844	-0.180533	21.7977
SRX4401438	TFs and others	Mta2	Pluripotent stem cell	ES cells	450	2/29	15/4741	-2.33844	-0.180533	21.7977
SRX3205282	TFs and others	Nr1d1	Liver	Liver	13442	8/29	2557/4741	-2.31241	-0.180533	0.511483
SRX1452682	TFs and others	Dmc1	Gonad	Testis	6987	2/29	16/4741	-2.28892	-0.180533	20.4353
SRX646164	TFs and others	Nlrc5	Blood	T cells	239	2/29	16/4741	-2.28892	-0.180533	20.4353
SRX3582918	TFs and others	Nr3c1	Liver	Liver	267	3/29	56/4741	-2.28174	-0.180533	8.758
SRX5846343	TFs and others	Tbx5	Cardiovascular	Cardiac fibroblast	15119	3/29	1611/4741	-2.26491	-0.180533	0.304437
SRX2511206	TFs and others	Dmc1	Gonad	Testis	8988	2/29	17/4741	-2.24225	-0.180533	19.2333
SRX485265	TFs and others	Epitope tags	Embryo	Embryonic limb	5627	2/29	17/4741	-2.24225	-0.180533	19.2333
SRX5938349	TFs and others	Cxxc5	Pluripotent stem cell	ES cells	227	2/29	17/4741	-2.24225	-0.180533	19.2333
SRX020169	TFs and others	Rxra	Liver	Liver	7455	0/29	833/4741	-2.23189	-0.180533	0
SRX1650084	TFs and others	Rela	Blood	Macrophages	35129	0/29	874/4741	-2.22304	-0.180533	0
SRX5028183	TFs and others	Ppara	Liver	Liver	23841	4/29	1835/4741	-2.19867	-0.180533	0.356366
SRX1452693	TFs and others	Dmc1	Gonad	Testis	5412	2/29	18/4741	-2.19812	-0.180533	18.1648
SRX2911858	TFs and others	Dmc1	Gonad	Ovary	4633	2/29	18/4741	-2.19812	-0.180533	18.1648
SRX5713445	TFs and others	Dmc1	Gonad	Testis	5459	2/29	18/4741	-2.19812	-0.180533	18.1648
SRX735308	TFs and others	Cdk9	Blood	Th1 Cells	311	2/29	18/4741	-2.19812	-0.180533	18.1648
SRX5142530	TFs and others	Ppara	Liver	Liver	32134	4/29	1815/4741	-2.19298	-0.180533	0.360293
SRX265314	TFs and others	Cebpb	Liver	Liver	38008	2/29	1380/4741	-2.18204	-0.180533	0.236932
SRX7198440	TFs and others	Hnf4a	Liver	Hepatocytes	17557	2/29	1411/4741	-2.17971	-0.180533	0.231726
SRX390392	TFs and others	Tcf12	Pluripotent stem cell	ES cells	40474	2/29	1414/4741	-2.17842	-0.180533	0.231234
SRX3205273	TFs and others	Med1	Liver	Liver	6611	4/29	1788/4741	-2.17394	-0.180533	0.365733
SRX118383	TFs and others	Dmc1	Gonad	Testis	6473	2/29	19/4741	-2.15629	-0.180533	17.2087
SRX1452698	TFs and others	Dmc1	Gonad	Testis	5352	2/29	19/4741	-2.15629	-0.180533	17.2087
SRX332356	TFs and others	5-hmC	Gonad	Spermatids	4099	2/29	19/4741	-2.15629	-0.180533	17.2087
SRX4159307	TFs and others	Epitope tags	Pluripotent stem cell	ES cells	220	2/29	19/4741	-2.15629	-0.180533	17.2087
SRX5855863	TFs and others	Pou5f1	Pluripotent stem cell	ES cells	348	2/29	19/4741	-2.15629	-0.180533	17.2087
SRX6095747	TFs and others	Bcl6	Pluripotent stem cell	mESC derived neural cells	251	2/29	19/4741	-2.15629	-0.180533	17.2087
