SRX3660760	TFs and others	Hdac2	Blood	CD4 CD8 double negative cells	32752	161/1972	2988/5128	-324	-324	0.140116
SRX3660778	TFs and others	Runx1	Blood	Bone Marrow Cells	41254	153/1972	2860/5128	-324	-324	0.139113
SRX3195539	TFs and others	Runx1	Blood	CD4 CD8 double negative cells	36563	137/1972	2776/5128	-324	-324	0.128334
SRX3660774	TFs and others	Kdm1a	Blood	Bone Marrow Cells	34339	145/1972	2940/5128	-324	-324	0.128251
SRX3195537	TFs and others	Runx1	Blood	CD4 CD8 double negative cells	37621	134/1972	2730/5128	-324	-324	0.127639
SRX3660776	TFs and others	Runx1	Blood	CD4 CD8 double negative cells	36531	135/1972	2777/5128	-324	-324	0.126415
SRX3660762	TFs and others	Hdac2	Blood	Bone Marrow Cells	32557	149/1972	3073/5128	-324	-324	0.126085
SRX3660775	TFs and others	Runx1	Blood	CD4 CD8 double negative cells	37622	131/1972	2731/5128	-324	-324	0.124736
SRX3660761	TFs and others	Hdac2	Blood	Bone Marrow Cells	31790	140/1972	2943/5128	-324	-324	0.123703
SRX1492989	TFs and others	Epitope tags	Bone	MC3T3-E1	20605	120/1972	2686/5128	-324	-324	0.116176
SRX3660772	TFs and others	Kdm1a	Blood	CD4 CD8 double negative cells	31855	119/1972	2746/5128	-324	-324	0.112691
SRX3660773	TFs and others	Kdm1a	Blood	Bone Marrow Cells	31260	117/1972	2740/5128	-324	-324	0.111039
SRX3637368	TFs and others	Usf2	Blood	Macrophages	57190	113/1972	2862/5128	-324	-324	0.102672
SRX3660759	TFs and others	Hdac2	Blood	CD4 CD8 double negative cells	26954	105/1972	2685/5128	-324	-324	0.101692
SRX3660771	TFs and others	Kdm1a	Blood	CD4 CD8 double negative cells	29352	99/1972	2598/5128	-324	-324	0.0990917
SRX7713760	TFs and others	Creb1	Breast	Mammary glands	58558	409/1972	3608/5128	-321.133	-318.223	0.29478
SRX3637437	TFs and others	Rela	Blood	Macrophages	36403	63/1972	2342/5128	-318.609	-315.726	0.0699511
SRX3637435	TFs and others	Rela	Blood	Macrophages	51417	93/1972	2439/5128	-306.136	-303.277	0.0991545
SRX3219123	TFs and others	Epitope tags	Blood	RN2	23619	74/1972	2336/5128	-304.759	-301.924	0.0823759
SRX3195535	TFs and others	Runx1	Blood	CD4 CD8 double negative cells	26329	76/1972	2341/5128	-303.597	-300.784	0.0844215
SRX3660768	TFs and others	Rnf2	Blood	CD4 CD8 double negative cells	19765	66/1972	2287/5128	-303.447	-300.655	0.0750445
SRX1114541	TFs and others	Brd4	Blood	MLL-AF9 leukemic cell	27842	150/1972	2676/5128	-302.057	-299.286	0.145763
SRX1781898	TFs and others	Rad21	Blood	Macrophages	56965	192/1972	2831/5128	-299.516	-296.764	0.176361
SRX188800	TFs and others	Sin3a	Blood	MEL	36460	115/1972	2485/5128	-293.709	-290.975	0.120341
SRX2399084	TFs and others	Bcl11b	Blood	Thymocytes	39474	215/1972	2887/5128	-292.833	-290.117	0.193657
