SRX1674506	TFs and others	MBD3	Uterus	HeLa	35004	162/288	14/108	-15.0748	-11.0053	4.33929
SRX2251223	TFs and others	BRD4	Prostate	C4-2	29879	160/288	17/108	-12.5919	-8.82341	3.52941
SRX5738756	TFs and others	Crotonyllysine	Pluripotent stem cell	hESC derived Endodermal cells	27111	156/288	16/108	-12.3293	-8.73744	3.65625
SRX3271002	TFs and others	KDM1A	Pluripotent stem cell	hESC derived pancreatic cells	21954	162/288	18/108	-12.2049	-8.73744	3.375
SRX5738754	TFs and others	Crotonyllysine	Pluripotent stem cell	hESC derived Endodermal cells	24362	151/288	16/108	-11.5758	-8.20525	3.53906
SRX5738753	TFs and others	Crotonyllysine	Pluripotent stem cell	ES cells	22856	136/288	12/108	-11.3832	-8.09183	4.25
SRX5527617	TFs and others	EP300	Cardiovascular	HUVEC	26078	155/288	18/108	-11.0901	-7.86568	3.22917
SRX5527615	TFs and others	EP300	Cardiovascular	HUVEC	27870	147/288	16/108	-10.8849	-7.71847	3.44531
SRX6473437	TFs and others	Epitope tags	Pluripotent stem cell	hESC derived neural crests	25439	211/288	39/108	-10.6694	-7.55412	2.02885
SRX5738755	TFs and others	Crotonyllysine	Pluripotent stem cell	hESC derived Endodermal cells	24048	137/288	14/108	-10.1823	-7.11278	3.66964
SRX1898037	TFs and others	RAG1	Blood	REH	30711	119/288	10/108	-9.83315	-6.80502	4.4625
SRX4172743	TFs and others	GATA1	Digestive tract	HCT 116	11164	129/288	13/108	-9.65086	-6.69528	3.72115
SRX5738752	TFs and others	Crotonyllysine	Pluripotent stem cell	ES cells	23186	129/288	13/108	-9.65086	-6.69528	3.72115
SRX2251225	TFs and others	BRD4	Prostate	C4-2	24585	132/288	14/108	-9.53549	-6.6121	3.53571
SRX1873456	TFs and others	LEO1	Blood	SEM	11205	62/288	0/108	-9.34326	-6.44983	inf
SRX4172744	TFs and others	GATA1	Digestive tract	HCT 116	10091	93/288	5/108	-9.23928	-6.37588	6.975
SRX9178818	TFs and others	HAP1	Blood	HAP1	12304	145/288	18/108	-9.21495	-6.37588	3.02083
SRX116465	TFs and others	PHF8	Pluripotent stem cell	hESC H1	10414	150/288	20/108	-9.07856	-6.26431	2.8125
SRX5527607	TFs and others	EP300	Cardiovascular	HAEC	15525	105/288	8/108	-9.02129	-6.23052	4.92188
SRX4172742	TFs and others	GATA1	Digestive tract	HCT 116	10123	114/288	10/108	-8.97078	-6.20229	4.275
SRX5527609	TFs and others	EP300	Cardiovascular	HAEC	19398	117/288	11/108	-8.81128	-6.06398	3.98864
SRX186705	TFs and others	PHF8	Pluripotent stem cell	hESC H1	10408	151/288	21/108	-8.72735	-6.00025	2.69643
SRX6473439	TFs and others	Epitope tags	Pluripotent stem cell	hESC derived neural crests	36458	219/288	47/108	-8.66856	-5.96077	1.74734
SRX9178832	TFs and others	HAP1	Blood	HAP1	15452	180/288	31/108	-8.62756	-5.95216	2.17742
SRX6473440	TFs and others	Epitope tags	Pluripotent stem cell	hESC derived neural crests	16269	141/288	18/108	-8.62374	-5.95216	2.9375
SRX6473436	TFs and others	Epitope tags	Pluripotent stem cell	hESC derived neural crests	14564	144/288	19/108	-8.55694	-5.90239	2.84211
SRX1478537	TFs and others	EP300	Kidney	Kidney Cortex	15725	176/288	30/108	-8.53551	-5.89735	2.2
SRX5738751	TFs and others	Crotonyllysine	Pluripotent stem cell	ES cells	17499	102/288	8/108	-8.49878	-5.88354	4.78125
SRX2897208	TFs and others	ESR1	Breast	Breast cancer cells	26916	205/288	41/108	-8.49066	-5.88354	1.875
SRX2897220	TFs and others	ESR1	Breast	Breast cancer cells	14930	125/288	14/108	-8.40166	-5.80926	3.34821
SRX7719081	TFs and others	SMAD3	Others	H69	11378	161/288	25/108	-8.31006	-5.7319	2.415
SRX4172745	TFs and others	GATA1	Digestive tract	HCT 116	12333	133/288	17/108	-8.06853	-5.50416	2.93382
SRX7719080	TFs and others	SMAD3	Others	H69	10951	157/288	25/108	-7.71957	-5.18153	2.355
SRX7972428	TFs and others	MKL2	Epidermis	MKL-2	31883	157/288	25/108	-7.71957	-5.18153	2.355
SRX9178826	TFs and others	HAP1	Blood	HAP1	14614	163/288	27/108	-7.69044	-5.16499	2.26389
SRX3271003	TFs and others	KDM1A	Pluripotent stem cell	hESC derived pancreatic cells	15286	159/288	26/108	-7.65593	-5.14271	2.29327
SRX7719078	TFs and others	SMAD3	Others	H69	12184	173/288	31/108	-7.61894	-5.11762	2.09274
SRX7719077	TFs and others	SMAD3	Others	H69	10619	150/288	23/108	-7.50825	-5.01851	2.44565
SRX7061817	TFs and others	BRD2	Blood	SEM	24707	178/288	33/108	-7.417	-4.93854	2.02273
SRX9178850	TFs and others	HAP1	Blood	HAP1	11020	123/288	16/108	-7.10266	-4.6352	2.88281
SRX9550859	TFs and others	FOXA1	Prostate	Prostate cancer	34888	198/288	42/108	-7.05973	-4.60831	1.76786
SRX4937340	TFs and others	MED1	Digestive tract	HCT 116	11020	56/288	1/108	-7.05458	-4.60831	21
SRX8570841	TFs and others	HAP1	Blood	KBM-7	30100	129/288	18/108	-6.95706	-4.52101	2.6875
SRX8570844	TFs and others	HAP1	Blood	KBM-7	30809	149/288	24/108	-6.9312	-4.50513	2.32813
SRX9178809	TFs and others	HAP1	Blood	HAP1	7923	73/288	4/108	-6.89032	-4.47401	6.84375
SRX2009518	TFs and others	BRD2	Neural	Diffuse intrinsic pontine glioma	11979	115/288	14/108	-6.83639	-4.44095	3.08036
SRX8570845	TFs and others	HAP1	Blood	KBM-7	32790	160/288	28/108	-6.83492	-4.44095	2.14286
