SRX1674506	TFs and others	MBD3	Uterus	HeLa	35004	143/267	28/198	-18.3938	-14.1226	3.78732
SRX9178826	TFs and others	HAP1	Blood	HAP1	14614	162/267	41/198	-17.5955	-13.6253	2.93012
SRX9178818	TFs and others	HAP1	Blood	HAP1	12304	135/267	28/198	-16.0402	-12.2461	3.57544
SRX9178832	TFs and others	HAP1	Blood	HAP1	15452	171/267	51/198	-15.8291	-12.16	2.48645
SRX5527617	TFs and others	EP300	Cardiovascular	HUVEC	26078	143/267	34/198	-15.4066	-11.8344	3.11897
SRX4172743	TFs and others	GATA1	Digestive tract	HCT 116	11164	123/267	24/198	-14.9735	-11.4805	3.80056
SRX6473440	TFs and others	Epitope tags	Pluripotent stem cell	hESC derived neural crests	16269	122/267	24/198	-14.6751	-11.249	3.76966
SRX4172744	TFs and others	GATA1	Digestive tract	HCT 116	10091	89/267	10/198	-14.2528	-10.8847	6.6
SRX2009518	TFs and others	BRD2	Neural	Diffuse intrinsic pontine glioma	11979	118/267	24/198	-13.7161	-10.4142	3.64607
SRX116465	TFs and others	PHF8	Pluripotent stem cell	hESC H1	10414	135/267	33/198	-13.6378	-10.4142	3.03371
SRX5527615	TFs and others	EP300	Cardiovascular	HUVEC	27870	120/267	25/198	-13.63	-10.4142	3.55955
SRX4172745	TFs and others	GATA1	Digestive tract	HCT 116	12333	129/267	30/198	-13.6062	-10.4142	3.18876
SRX7061817	TFs and others	BRD2	Blood	SEM	24707	166/267	53/198	-13.5252	-10.368	2.32266
SRX186705	TFs and others	PHF8	Pluripotent stem cell	hESC H1	10408	135/267	34/198	-13.2494	-10.1243	2.94448
SRX5738753	TFs and others	Crotonyllysine	Pluripotent stem cell	ES cells	22856	117/267	25/198	-12.9791	-9.884	3.47056
SRX2251223	TFs and others	BRD4	Prostate	C4-2	29879	132/267	34/198	-12.6117	-9.54463	2.87905
SRX9178841	TFs and others	HAP1	Blood	HAP1	9141	85/267	11/198	-12.5003	-9.45956	5.73034
SRX6473439	TFs and others	Epitope tags	Pluripotent stem cell	hESC derived neural crests	36458	203/267	85/198	-12.3277	-9.31178	1.77105
SRX5527609	TFs and others	EP300	Cardiovascular	HAEC	19398	98/267	17/198	-12.2797	-9.28726	4.27495
SRX5089554	TFs and others	BRD4	Breast	MCF-7	10139	87/267	12/198	-12.2427	-9.27813	5.3764
SRX3271002	TFs and others	KDM1A	Pluripotent stem cell	hESC derived pancreatic cells	21954	141/267	40/198	-12.2271	-9.27813	2.61404
SRX7719081	TFs and others	SMAD3	Others	H69	11378	160/267	53/198	-11.987	-9.05823	2.23871
SRX8321653	TFs and others	CDYL2	Breast	MCF-7	23615	149/267	46/198	-11.9052	-9.00062	2.40205
SRX8082233	TFs and others	BRD4	Epidermis	Keratinocytes	11652	128/267	33/198	-11.8916	-9.00062	2.8764
SRX9178839	TFs and others	HAP1	Blood	HAP1	6242	59/267	3/198	-11.6588	-8.78555	14.5843
SRX6473437	TFs and others	Epitope tags	Pluripotent stem cell	hESC derived neural crests	25439	183/267	71/198	-11.6352	-8.78217	1.91138
SRX9178850	TFs and others	HAP1	Blood	HAP1	11020	112/267	25/198	-11.622	-8.78217	3.32225
SRX5527607	TFs and others	EP300	Cardiovascular	HAEC	15525	88/267	14/198	-11.4769	-8.65287	4.66132
SRX7719080	TFs and others	SMAD3	Others	H69	10951	159/267	54/198	-11.3822	-8.57341	2.18352
SRX097108	TFs and others	GATA1	Blood	K-562	10354	57/267	3/198	-11.3153	-8.52123	14.0899
SRX2897208	TFs and others	ESR1	Breast	Breast cancer cells	26916	193/267	80/198	-11.2938	-8.51397	1.78904
SRX4172742	TFs and others	GATA1	Digestive tract	HCT 116	10123	104/267	22/198	-11.1862	-8.42016	3.50562
