SRX5850124	TFs and others	Max	Pluripotent stem cell	ES cells	8901	10/23	6/53	-2.37745	0	3.84058
SRX1037021	TFs and others	Vdr	Digestive tract	Intestine, Small	16869	2/23	22/53	-2.20007	0	0.209486
SRX1706959	TFs and others	Lhx3	Pluripotent stem cell	mESCs, differentiated	16911	7/23	3/53	-2.16934	0	5.37681
SRX4394644	TFs and others	Dppa2	Pluripotent stem cell	iPS cells	12359	7/23	3/53	-2.16934	0	5.37681
SRX7529879	TFs and others	Rnf2	Pluripotent stem cell	ES cells	2362	7/23	3/53	-2.16934	0	5.37681
SRX10659675	TFs and others	Hnf4a	Liver	Liver	35321	0/23	14/53	-2.12805	0	0
SRX3730288	TFs and others	Fos	Placenta	Trophoblast stem cells	16296	6/23	2/53	-2.09192	0	6.91304
SRX10659676	TFs and others	Hnf4a	Liver	Liver	32410	0/23	12/53	-1.85704	0	0
SRX4232699	TFs and others	Tet2	Pluripotent stem cell	ES cells	5565	7/23	4/53	-1.83128	0	4.03261
SRX111395	TFs and others	Nr5a2	Pancreas	Pancreas	10343	6/23	3/53	-1.71764	0	4.6087
SRX1706957	TFs and others	Isl1	Pluripotent stem cell	mESCs, differentiated	15394	6/23	3/53	-1.71764	0	4.6087
SRX2539828	TFs and others	Kdm5c	Pluripotent stem cell	ES cells	9296	6/23	3/53	-1.71764	0	4.6087
SRX6071871	TFs and others	Rnf2	Pluripotent stem cell	ES cells	4247	6/23	3/53	-1.71764	0	4.6087
SRX7416192	TFs and others	Hoxc6	Pluripotent stem cell	Embryoid Bodies	24887	6/23	3/53	-1.71764	0	4.6087
SRX5850126	TFs and others	Max	Pluripotent stem cell	ES cells	13250	10/23	9/53	-1.67352	0	2.56039
SRX1037022	TFs and others	Vdr	Digestive tract	Intestine, Small	29766	4/23	24/53	-1.64732	0	0.384058
SRX3637435	TFs and others	Rela	Blood	Macrophages	51417	2/23	19/53	-1.62711	0	0.242563
SRX6422749	TFs and others	Pcgf6	Pluripotent stem cell	ES cells	1604	5/23	2/53	-1.62399	0	5.76087
SRX6706337	TFs and others	Rnf2	Pluripotent stem cell	ES cells	2310	5/23	2/53	-1.62399	0	5.76087
SRX1318627	TFs and others	Six2	Embryo	Embryonic kidney	15315	3/23	0/53	-1.59874	0	inf
SRX1672064	TFs and others	Elf5	Breast	Mammary glands	4294	3/23	0/53	-1.59874	0	inf
SRX2357483	TFs and others	Six2	Embryo	Embryonic kidney	15004	3/23	0/53	-1.59874	0	inf
SRX368297	TFs and others	Mcrs1	Pluripotent stem cell	ES cells	6067	3/23	0/53	-1.59874	0	inf
SRX482879	TFs and others	Rnf2	Pluripotent stem cell	ES cells	6717	3/23	0/53	-1.59874	0	inf
SRX5850132	TFs and others	Nrf1	Pluripotent stem cell	ES cells	1435	3/23	0/53	-1.59874	0	inf
SRX100313	TFs and others	Gata2	Blood	G1E	10484	0/23	10/53	-1.56545	0	0
SRX1037019	TFs and others	Vdr	Digestive tract	Intestine, Small	8621	0/23	10/53	-1.56545	0	0
SRX10659669	TFs and others	Hnf4a	Liver	Liver	19249	0/23	10/53	-1.56545	0	0
SRX10659674	TFs and others	Hnf4a	Liver	Liver	23690	0/23	10/53	-1.56545	0	0
SRX187200	TFs and others	Batf	Blood	Th17 Cells	11729	0/23	10/53	-1.56545	0	0
SRX187201	TFs and others	Batf	Blood	Th17 Cells	21078	0/23	10/53	-1.56545	0	0
SRX2773920	TFs and others	Junb	Blood	Th17 Cells	16420	0/23	10/53	-1.56545	0	0
SRX2901321	TFs and others	Rela	Blood	Macrophages	17469	0/23	10/53	-1.56545	0	0
SRX3637535	TFs and others	Rela	Blood	Macrophages	22757	0/23	10/53	-1.56545	0	0
SRX5028181	TFs and others	Ppara	Liver	Liver	31014	0/23	10/53	-1.56545	0	0
SRX6817421	TFs and others	Hnf4a	Liver	Liver	14815	0/23	10/53	-1.56545	0	0
SRX6817423	TFs and others	Hnf4a	Liver	Liver	24867	0/23	10/53	-1.56545	0	0
SRX7198440	TFs and others	Hnf4a	Liver	Hepatocytes	17557	0/23	10/53	-1.56545	0	0
SRX1706950	TFs and others	Isl1	Pluripotent stem cell	mESCs, differentiated	11125	4/23	1/53	-1.56504	0	9.21739
SRX5463221	TFs and others	Suz12	Pluripotent stem cell	ES cells	2080	4/23	1/53	-1.56504	0	9.21739
SRX6071849	TFs and others	Pcgf1	Pluripotent stem cell	ES cells	5044	4/23	1/53	-1.56504	0	9.21739
SRX10659670	TFs and others	Hnf4a	Liver	Liver	22130	0/23	11/53	-1.55196	0	0
