SRX2324494	TFs and others	Zfp384	Gonad	Spermatogonia	15603	35/63	17/96	-6.02846	-2.13751	3.13725
SRX6370143	TFs and others	Epitope tags	Blood	G1E	36042	34/63	16/96	-5.84708	-2.13751	3.2381
SRX5730167	TFs and others	Nipbl	Blood	B cells	8710	23/63	7/96	-5.17797	-1.76943	5.0068
SRX5730170	TFs and others	Nipbl	Blood	B cells	8851	23/63	7/96	-5.17797	-1.76943	5.0068
SRX1046553	TFs and others	Rag2	Blood	B cells	14895	24/63	8/96	-4.98574	-1.74093	4.57143
SRX6370145	TFs and others	Epitope tags	Blood	G1E	21652	26/63	10/96	-4.95312	-1.74093	3.9619
SRX328692	TFs and others	Myog	Muscle	C2C12	11361	1/63	25/96	-4.85762	-1.74093	0.0609524
SRX5730171	TFs and others	Nipbl	Blood	B cells	9464	21/63	6/96	-4.75412	-1.74093	5.33333
SRX3202002	TFs and others	Tet1	Pluripotent stem cell	ES cells	13505	24/63	9/96	-4.72293	-1.74093	4.06349
SRX11237533	TFs and others	Yy1	Pluripotent stem cell	ES cells	12780	15/63	2/96	-4.71452	-1.74093	11.4286
SRX6370142	TFs and others	Epitope tags	Blood	G1E	31134	29/63	14/96	-4.69865	-1.74093	3.15646
SRX142538	TFs and others	E2f4	Muscle	C2C12	2408	11/63	0/96	-4.67113	-1.74093	inf
SRX2172612	TFs and others	Brd4	Neural	Retina	15915	27/63	12/96	-4.63758	-1.74093	3.42857
SRX4042634	TFs and others	Epitope tags	Uterus	Endometriotic lesions	13279	28/63	13/96	-4.51853	-1.7174	3.28205
SRX4615042	TFs and others	Nr3c1	Cardiovascular	Lung endothelial cells	12357	28/63	13/96	-4.51853	-1.7174	3.28205
SRX6074118	TFs and others	Rela	Embryonic fibroblast	MEF	12437	28/63	13/96	-4.51853	-1.7174	3.28205
SRX9195280	TFs and others	Epitope tags	Pluripotent stem cell	ES cells	8370	16/63	3/96	-4.49755	-1.7174	8.12698
SRX5730168	TFs and others	Nipbl	Blood	B cells	8756	20/63	6/96	-4.40525	-1.7057	5.07937
SRX5730169	TFs and others	Nipbl	Blood	B cells	8194	20/63	6/96	-4.40525	-1.7057	5.07937
SRX8012792	TFs and others	Esr1	Others	Fibroblasts	10701	20/63	6/96	-4.40525	-1.7057	5.07937
SRX6078357	TFs and others	Ep300	Pluripotent stem cell	ES cells	14732	28/63	14/96	-4.36232	-1.7057	3.04762
SRX1885939	TFs and others	Myc	Liver	Liver	13489	22/63	8/96	-4.30613	-1.7057	4.19048
SRX5713546	TFs and others	Kmt2d	Adipocyte	Brown preadipocytes	24330	22/63	8/96	-4.30613	-1.7057	4.19048
SRX2396657	TFs and others	Phf8	Prostate	Prostate	15257	26/63	12/96	-4.30326	-1.7057	3.30159
SRX3660767	TFs and others	Rnf2	Blood	CD4 CD8 double negative cells	14720	26/63	12/96	-4.30326	-1.7057	3.30159
SRX9195281	TFs and others	Epitope tags	Pluripotent stem cell	ES cells	7161	14/63	2/96	-4.30132	-1.7057	10.6667
SRX4167134	TFs and others	Taf2	Pluripotent stem cell	ES cells	21372	37/63	25/96	-4.25055	-1.70518	2.25524
SRX2599814	TFs and others	Ncor1	Embryonic fibroblast	3T3-L1	4643	10/63	0/96	-4.22222	-1.70518	inf
SRX6099411	TFs and others	Mlxipl	Liver	Liver	5653	10/63	0/96	-4.22222	-1.70518	inf
SRX9195293	TFs and others	Epitope tags	Pluripotent stem cell	ES cells	10048	18/63	5/96	-4.21646	-1.70518	5.48571
SRX9386735	TFs and others	Tfe3	Liver	Liver	15112	18/63	5/96	-4.21646	-1.70518	5.48571
SRX2396660	TFs and others	Phf8	Prostate	Prostate	16361	27/63	13/96	-4.21063	-1.70518	3.16484
SRX1517381	TFs and others	Epop	Pluripotent stem cell	ES cells	5068	12/63	1/96	-4.1791	-1.68702	18.2857
SRX1046550	TFs and others	Rag2	Blood	B cells	15201	25/63	11/96	-4.14682	-1.68029	3.4632
SRX4042635	TFs and others	Epitope tags	Uterus	Endometrium	13085	25/63	11/96	-4.14682	-1.68029	3.4632
SRX11221945	TFs and others	Taf1	Pluripotent stem cell	ES cells	25179	40/63	30/96	-4.08804	-1.66389	2.03175
SRX3491900	TFs and others	AML1-ETO	Spleen	Spleen	21164	34/63	22/96	-4.06743	-1.66389	2.35498
SRX091892	TFs and others	Taf3	Pluripotent stem cell	ES cells	12478	19/63	6/96	-4.05867	-1.66389	4.8254
SRX3410337	TFs and others	Biotin	Blood	Pre-B cells	6763	19/63	6/96	-4.05867	-1.66389	4.8254
